schema_field_id,sheet_name,table_name,column_order,column_name,display_name_ja,data_type,required,primary_key,foreign_key,foreign_key_target,controlled_vocabulary,example_value,definition,notes
\SSF00249,\S12_failure_modes,\Sfailure_modes,\I9,\Sdiagnostic_ids,\S診断 ids,\Sid_list_text,\Sconditional,\Sno,\Sno,\S,\S,\SD001,\S診断 idsを表す列。,\SUse canonical bridge table instead of parsing list text.
\SSF00250,\S12_failure_modes,\Sfailure_modes,\I10,\Sseverity,\S重大度,\Svarchar,\Sconditional,\Sno,\Sno,\S,\Sseverity,\Scritical,\S重大度を表す列。,\S
\SSF00251,\S12_failure_modes,\Sfailure_modes,\I11,\Simpact,\S影響,\Stext,\Sconditional,\Sno,\Sno,\S,\S,\S解の品質・可行性・保証・計算費・再現性のいずれかを損なう。,\S影響を表す列。,\S
\SSF00252,\S12_failure_modes,\Sfailure_modes,\I12,\Sprevention,\S予防,\Svarchar,\Sconditional,\Sno,\Sno,\S,\S,\Sdirectional checkとunit test,\S予防を表す列。,\S
\SSF00253,\S12_failure_modes,\Sfailure_modes,\I13,\Sremediation,\S修復,\Svarchar,\Sconditional,\Sno,\Sno,\S,\S,\Sderivative修正、AD比較,\S修復を表す列。,\S
\SSF00254,\S12_failure_modes,\Sfailure_modes,\I14,\Sswitch_condition,\S切替条件,\Svarchar,\Sconditional,\Sno,\Sno,\S,\S,\S修正不能ならDFOへ,\S切替条件を表す列。,\S
\SSF00255,\S12_failure_modes,\Sfailure_modes,\I15,\Ssource_ids,\S根拠情報源ID,\Sid_list_text,\Sconditional,\Sno,\Sno,\S,\S,\SS002;S056,\SSupporting sources; canonical row-level provenance is in 27_evidence_links.,\SUse canonical bridge table instead of parsing list text.
\SSF00256,\S12_failure_modes,\Sfailure_modes,\I16,\Sconfidence,\S確信度,\Svarchar,\Sconditional,\Sno,\Sno,\S,\Sconfidence,\Shigh,"\SConfidence in the recorded claim, not algorithm success probability.",\S
\SSF00257,\S12_failure_modes,\Sfailure_modes,\I17,\Slast_verified,\S最終確認日,\Sdate,\Sconditional,\Sno,\Sno,\S,\S,\S2026-07-13,\SDate on which time-sensitive facts or mappings were last checked.,\S
\SSF00258,\S13_diagnostics,\Sdiagnostics,\I1,\Sdiagnostic_id,\S診断ID,\Svarchar,\Syes,\Syes,\Sno,\S,\S,\SD001,\S診断IDを表す列。,\S
\SSF00259,\S13_diagnostics,\Sdiagnostics,\I2,\Sname_ja,\S日本語名,\Svarchar,\Sconditional,\Sno,\Sno,\S,\S,\S勾配整合性,\S日本語名を表す列。,\S
\SSF00260,\S13_diagnostics,\Sdiagnostics,\I3,\Sname_en,\S英語名,\Svarchar,\Sconditional,\Sno,\Sno,\S,\S,\SGradient consistency,\S英語名を表す列。,\S
\SSF00261,\S13_diagnostics,\Sdiagnostics,\I4,\Scategory,\S分類,\Svarchar,\Sconditional,\Sno,\Sno,\S,\S,\Sderivative,\S分類を表す列。,\S
\SSF00262,\S13_diagnostics,\Sdiagnostics,\I5,\Smetric_name,\S指標名,\Svarchar,\Sconditional,\Sno,\Sno,\S,\S,\Srelative_gradient_error,\S指標名を表す列。,\S
\SSF00263,\S13_diagnostics,\Sdiagnostics,\I6,\Sdefinition_or_formula,\S定義または式,\Stext,\Sconditional,\Sno,\Sno,\S,\S,"\S||g_reported-g_check|| / max(1,||g_reported||,||g_check||)",\S定義または式を表す列。,\S
\SSF00264,\S13_diagnostics,\Sdiagnostics,\I7,\Sinterpretation,\S解釈,\Stext,\Sconditional,\Sno,\Sno,\S,\S,\S小さいほど良い。directional derivativeを複数方向で確認。,\S解釈を表す列。,\S
\SSF00265,\S13_diagnostics,\Sdiagnostics,\I8,\Swarning_threshold,\S警告基準,\Svarchar,\Sconditional,\Sno,\Sno,\S,\S,\S問題scaleに依存。目安を固定せずfinite-difference truncation/noise floorと比較。,\S警告基準を表す列。,\S
\SSF00266,\S13_diagnostics,\Sdiagnostics,\I9,\Srecommended_action,\S推奨action,\Stext,\Sconditional,\Sno,\Sno,\S,\S,\S微分実装・step・AD graphを修正。,\S推奨actionを表す列。,\S
\SSF00267,\S13_diagnostics,\Sdiagnostics,\I10,\Scollection_cost,\S収集 費用,\Svarchar,\Sconditional,\Sno,\Sno,\S,\S,\Smoderate,\S収集 費用を表す列。,\S
\SSF00268,\S13_diagnostics,\Sdiagnostics,\I11,\Sapplicable_method_ids,\S適用可能 手法 ids,\Sid_list_text,\Sno,\Sno,\Sno,\S,\S,\SM_BFGS;M_LBFGS;M_SQP;M_INTERIOR_POINT_NLP,\S適用可能 手法 idsを表す列。,\SUse canonical bridge table instead of parsing list text.
\SSF00269,\S13_diagnostics,\Sdiagnostics,\I12,\Sapplicable_problem_ids,\S適用可能 問題 ids,\Sid_list_text,\Sno,\Sno,\Sno,\S,\S,\S,\S適用可能 問題 idsを表す列。,\SUse canonical bridge table instead of parsing list text.
\SSF00270,\S13_diagnostics,\Sdiagnostics,\I13,\Srelated_failure_mode_ids,\S関連 失敗 mode ids,\Sid_list_text,\Sno,\Sno,\Sno,\S,\S,\SFM001,\S関連 失敗 mode idsを表す列。,\SUse canonical bridge table instead of parsing list text.
\SSF00271,\S13_diagnostics,\Sdiagnostics,\I14,\Ssource_ids,\S根拠情報源ID,\Sid_list_text,\Sconditional,\Sno,\Sno,\S,\S,\SS002;S056,\SSupporting sources; canonical row-level provenance is in 27_evidence_links.,\SUse canonical bridge table instead of parsing list text.
\SSF00272,\S13_diagnostics,\Sdiagnostics,\I15,\Sconfidence,\S確信度,\Svarchar,\Sconditional,\Sno,\Sno,\S,\Sconfidence,\Shigh,"\SConfidence in the recorded claim, not algorithm success probability.",\S
\SSF00273,\S13_diagnostics,\Sdiagnostics,\I16,\Slast_verified,\S最終確認日,\Sdate,\Sconditional,\Sno,\Sno,\S,\S,\S2026-07-13,\SDate on which time-sensitive facts or mappings were last checked.,\S
\SSF00274,\S14_example_cases,\Sexample_cases,\I1,\Scase_id,\SシナリオID,\Svarchar,\Syes,\Syes,\Sno,\S,\S,\SEC001,\SシナリオIDを表す列。,\S
\SSF00275,\S14_example_cases,\Sexample_cases,\I2,\Stitle_ja,\S日本語タイトル,\Svarchar,\Sconditional,\Sno,\Sno,\S,\S,\S滑らかな低次元の制約なし連続最適化,\S日本語タイトルを表す列。,\S
\SSF00276,\S14_example_cases,\Sexample_cases,\I3,\Sproblem_id,\S問題ID,\Svarchar,\Syes,\Sno,\Syes,\S01_problem_archetypes.problem_id,\S,\SPA006,\S問題IDを表す列。,\S
\SSF00277,\S14_example_cases,\Sexample_cases,\I4,\Sproblem_features_summary,\S問題特徴要約,\Stext,\Sconditional,\Sno,\Sno,\S,\S,\S連続5変数、滑らか、解析勾配あり、評価はms、局所解でよい。,\S問題特徴要約を表す列。,\S
\SSF00278,\S14_example_cases,\Sexample_cases,\I5,\Salternative_solution_ids,\S代替解法ID一覧,\Sid_list_text,\Sconditional,\Sno,\Sno,\S,\S,\SALT_CLOSED_FORM;ALT_ROOT,\S代替解法ID一覧を表す列。,\SUse canonical bridge table instead of parsing list text.
\SSF00279,\S14_example_cases,\Sexample_cases,\I6,\Sfirst_choice_method_id,\S第一候補手法ID,\Svarchar,\Syes,\Sno,\Syes,\S04_methods.method_id,\S,\SM_BFGS,\S第一候補手法IDを表す列。,\S
\SSF00280,\S14_example_cases,\Sexample_cases,\I7,\Ssecond_choice_method_id,\S第二候補手法ID,\Svarchar,\Syes,\Sno,\Syes,\S04_methods.method_id,\S,\SM_TRUST_EXACT,\S第二候補手法IDを表す列。,\S
\SSF00281,\S14_example_cases,\Sexample_cases,\I8,\Savoid_method_id,\S回避手法ID,\Svarchar,\Syes,\Sno,\Syes,\S04_methods.method_id,\S,\SM_DIFFERENTIAL_EVOLUTION,\S回避手法IDを表す列。,\S
\SSF00282,\S14_example_cases,\Sexample_cases,\I9,\Sdecision_reason,\S判断理由,\Stext,\Sconditional,\Sno,\Sno,\S,\S,\Sgradientを使うBFGSは評価効率がよく、dense curvatureが許容される。二階情報が正確ならtrust-exact。,\S判断理由を表す列。,\S
\SSF00283,\S14_example_cases,\Sexample_cases,\I10,\Sadditional_information_needed,\S追加で必要な情報,\Svarchar,\Sconditional,\Sno,\Sno,\S,\S,\S凸性、Hessianの可否、初期値感度。,\S追加で必要な情報を表す列。,\S
\SSF00284,\S14_example_cases,\Sexample_cases,\I11,\Srepresentative_implementation_ids,\S代表実装ID一覧,\Sid_list_text,\Sconditional,\Sno,\Sno,\S,\S,\SI_SCIPY_BFGS;I_OPTIMJL,\SConvenience list; canonical relation is 25_case_implementation_map.,\SUse canonical bridge table instead of parsing list text.
\SSF00285,\S14_example_cases,\Sexample_cases,\I12,\Sexpected_failures,\S想定失敗,\Stext,\Sconditional,\Sno,\Sno,\S,\S,\S悪いscale、gradient bug、局所解。,\S想定失敗を表す列。,\S
\SSF00286,\S14_example_cases,\Sexample_cases,\I13,\Sswitch_decision,\S切替判断,\Svarchar,\Sconditional,\Sno,\Sno,\S,\S,\Sgradient check不一致なら修正、初期値で異なるならmultistart。,\S切替判断を表す列。,\S
\SSF00287,\S14_example_cases,\Sexample_cases,\I14,\Svalidation_result,\S検証結果,\Svarchar,\Sconditional,\Sno,\Sno,\S,\Svalidation_result,\Spass,\S検証結果を表す列。,\S
\SSF00288,\S14_example_cases,\Sexample_cases,\I15,\Smodel_revision_notes,\Sモデル改訂メモ,\Stext,\Sconditional,\Sno,\Sno,\S,\S,\S代替解法precheck、保証種別、評価信頼性、実装/手法分離の各軸で矛盾なし。,\Sモデル改訂メモを表す列。,\S
\SSF00289,\S14_example_cases,\Sexample_cases,\I16,\Ssource_ids,\S根拠情報源ID,\Sid_list_text,\Sconditional,\Sno,\Sno,\S,\S,\SS002;S056;S057;S003,\SSupporting sources; canonical row-level provenance is in 27_evidence_links.,\SUse canonical bridge table instead of parsing list text.
\SSF00290,\S14_example_cases,\Sexample_cases,\I17,\Sconfidence,\S確信度,\Svarchar,\Sconditional,\Sno,\Sno,\S,\Sconfidence,\Shigh,"\SConfidence in the recorded claim, not algorithm success probability.",\S
\SSF00291,\S14_example_cases,\Sexample_cases,\I18,\Slast_verified,\S最終確認日,\Sdate,\Sconditional,\Sno,\Sno,\S,\S,\S2026-07-13,\SDate on which time-sensitive facts or mappings were last checked.,\S
\SSF00292,\S15_sources,\Ssources,\I1,\Ssource_id,\S情報源ID,\Svarchar,\Syes,\Syes,\Sno,\S,\S,\SS001,\S情報源IDを表す列。,\S
\SSF00293,\S15_sources,\Ssources,\I2,\Ssource_type,\S情報源 種別,\Svarchar,\Sconditional,\Sno,\Sno,\S,\Ssource_type,\Sofficial_documentation,\S情報源 種別を表す列。,\S
\SSF00294,\S15_sources,\Ssources,\I3,\Stitle,\Stitle,\Svarchar,\Sconditional,\Sno,\Sno,\S,\S,\SSciPy Optimization and root finding,\Stitleを表す列。,\S
\SSF00295,\S15_sources,\Ssources,\I4,\Sauthor_or_organization,\S著者 or 組織,\Svarchar,\Sconditional,\Sno,\Sno,\S,\S,\SSciPy,\S著者 or 組織を表す列。,\S
\SSF00296,\S15_sources,\Ssources,\I5,\Spublication_date,\S公開日,\Sdate,\Sno,\Sno,\Sno,\S,\S,\S2004,\S公開日を表す列。,\S
\SSF00297,\S15_sources,\Ssources,\I6,\Saccessed_date,\S参照日,\Sdate,\Sconditional,\Sno,\Sno,\S,\S,\S2026-07-13,\S参照日を表す列。,\S
\SSF00298,\S15_sources,\Ssources,\I7,\Surl,\SURL,\Surl,\Sconditional,\Sno,\Sno,\S,\S,\Shttps://docs.scipy.org/doc/scipy/reference/optimize.html,\SURLを表す列。,\S
\SSF00299,\S15_sources,\Ssources,\I8,\Ssupported_claim,\S支持 主張,\Svarchar,\Sconditional,\Sno,\Sno,\S,\S,\SSciPy optimize API分類,\S支持 主張を表す列。,\S
\SSF00300,\S15_sources,\Ssources,\I9,\Ssource_quality,\S情報源 品質,\Svarchar,\Sconditional,\Sno,\Sno,\S,\Ssource_quality,\Sprimary,\S情報源 品質を表す列。,\S
\SSF00301,\S15_sources,\Ssources,\I10,\Snotes,\S注意事項,\Stext,\Sno,\Sno,\Sno,\S,\S,\S,\S注意事項を表す列。,\S
\SSF00302,\S15_sources,\Ssources,\I11,\Scurrentness_status,\S現行性 状態,\Svarchar,\Sconditional,\Sno,\Sno,\S,\Scurrentness_status,\Sverified_current,\S現行性 状態を表す列。,\S
\SSF00303,\S16_glossary,\Sglossary,\I1,\Sterm_id,\S用語 ID,\Svarchar,\Syes,\Syes,\Sno,\S,\S,\SG001,\S用語 IDを表す列。,\S
\SSF00304,\S16_glossary,\Sglossary,\I2,\Sterm_ja,\S用語 日本語,\Svarchar,\Sconditional,\Sno,\Sno,\S,\S,\S最適化問題,\S用語 日本語を表す列。,\S
\SSF00305,\S16_glossary,\Sglossary,\I3,\Sterm_en,\S用語 英語,\Svarchar,\Sconditional,\Sno,\Sno,\S,\S,\SOptimization problem,\S用語 英語を表す列。,\S
\SSF00306,\S16_glossary,\Sglossary,\I4,\Sdefinition,\S定義,\Stext,\Sconditional,\Sno,\Sno,\S,\S,\S目的関数を変数と制約の下で最小化または最大化する問題。,\S定義を表す列。,\S
\SSF00307,\S16_glossary,\Sglossary,\I5,\Scommon_confusion,\S共通 混同,\Svarchar,\Sconditional,\Sno,\Sno,\S,\S,\S求根・方程式・可行性・推定と同一とは限らない。,\S共通 混同を表す列。,\S
\SSF00308,\S16_glossary,\Sglossary,\I6,\Srelated_entity_ids,\S関連 entity ids,\Sid_list_text,\Sno,\Sno,\Sno,\S,\S,\S,\S関連 entity idsを表す列。,\SUse canonical bridge table instead of parsing list text.
\SSF00309,\S16_glossary,\Sglossary,\I7,\Ssource_ids,\S根拠情報源ID,\Sid_list_text,\Sconditional,\Sno,\Sno,\S,\S,\SS054;S055;S056,\SSupporting sources; canonical row-level provenance is in 27_evidence_links.,\SUse canonical bridge table instead of parsing list text.
\SSF00310,\S16_glossary,\Sglossary,\I8,\Sconfidence,\S確信度,\Svarchar,\Sconditional,\Sno,\Sno,\S,\Sconfidence,\Shigh,"\SConfidence in the recorded claim, not algorithm success probability.",\S
\SSF00311,\S16_glossary,\Sglossary,\I9,\Slast_verified,\S最終確認日,\Sdate,\Sconditional,\Sno,\Sno,\S,\S,\S2026-07-13,\SDate on which time-sensitive facts or mappings were last checked.,\S
\SSF00312,\S17_beginner_view,\Sbeginner_view,\I1,\Sview_id,\Sview ID,\Svarchar,\Syes,\Syes,\Sno,\S,\S,\SBV001,\Sview IDを表す列。,\S
\SSF00313,\S17_beginner_view,\Sbeginner_view,\I2,\Scase_id,\SシナリオID,\Svarchar,\Syes,\Sno,\Syes,\S14_example_cases.case_id,\S,\SEC001,\SシナリオIDを表す列。,\S
\SSF00314,\S17_beginner_view,\Sbeginner_view,\I3,\Sscenario,\Sscenario,\Svarchar,\Sconditional,\Sno,\Sno,\S,\S,\S滑らかな低次元の制約なし連続最適化,\Sscenarioを表す列。,\S
\SSF00315,\S17_beginner_view,\Sbeginner_view,\I4,\Sfirst_method,\S第一 手法,\Svarchar,\Sconditional,\Sno,\Sno,\S,\S,\SBFGS法,\S第一 手法を表す列。,\S
\SSF00316,\S17_beginner_view,\Sbeginner_view,\I5,\Sfirst_method_id,\S第一 手法 ID,\Svarchar,\Syes,\Sno,\Syes,\S04_methods.method_id,\S,\SM_BFGS,\S第一 手法 IDを表す列。,\S
\SSF00317,\S17_beginner_view,\Sbeginner_view,\I6,\Ssecond_method,\Ssecond 手法,\Svarchar,\Sconditional,\Sno,\Sno,\S,\S,\S厳密trust-region Newton法,\Ssecond 手法を表す列。,\S
\SSF00318,\S17_beginner_view,\Sbeginner_view,\I7,\Ssecond_method_id,\Ssecond 手法 ID,\Svarchar,\Syes,\Sno,\Syes,\S04_methods.method_id,\S,\SM_TRUST_EXACT,\Ssecond 手法 IDを表す列。,\S
\SSF00319,\S17_beginner_view,\Sbeginner_view,\I8,\Swhy,\Swhy,\Svarchar,\Sconditional,\Sno,\Sno,\S,\S,\Sgradientを使うBFGSは評価効率がよく、dense curvatureが許容される。二階情報が正確ならtrust-exact。,\Swhyを表す列。,\S
\SSF00320,\S17_beginner_view,\Sbeginner_view,\I9,\Scheck_before_use,\S確認 before 利用,\Svarchar,\Sconditional,\Sno,\Sno,\S,\S,\S凸性、Hessianの可否、初期値感度。,\S確認 before 利用を表す列。,\S
\SSF00321,\S17_beginner_view,\Sbeginner_view,\I10,\Scommon_failure,\S共通 失敗,\Svarchar,\Sconditional,\Sno,\Sno,\S,\S,\S悪いscale、gradient bug、局所解。,\S共通 失敗を表す列。,\S
\SSF00322,\S17_beginner_view,\Sbeginner_view,\I11,\Sswitch_condition,\S切替条件,\Svarchar,\Sconditional,\Sno,\Sno,\S,\S,\Sgradient check不一致なら修正、初期値で異なるならmultistart。,\S切替条件を表す列。,\S
\SSF00323,\S17_beginner_view,\Sbeginner_view,\I12,\Srepresentative_implementations,\Srepresentative implementations,\Svarchar,\Sconditional,\Sno,\Sno,\S,\S,\SI_SCIPY_BFGS;I_OPTIMJL,\Srepresentative implementationsを表す列。,\S
\SSF00324,\S17_beginner_view,\Sbeginner_view,\I13,\Sadditional_question,\Sadditional question,\Svarchar,\Sconditional,\Sno,\Sno,\S,\S,\S変数型・制約・微分・評価費・noise・次元・保証のうちunknown項目を埋める。,\Sadditional questionを表す列。,\S
\SSF00325,\S17_beginner_view,\Sbeginner_view,\I14,\Sconfidence,\S確信度,\Svarchar,\Sconditional,\Sno,\Sno,\S,\Sconfidence,\Shigh,"\SConfidence in the recorded claim, not algorithm success probability.",\S
\SSF00326,\S17_beginner_view,\Sbeginner_view,\I15,\Slast_verified,\S最終確認日,\Sdate,\Sconditional,\Sno,\Sno,\S,\S,\S2026-07-13,\SDate on which time-sensitive facts or mappings were last checked.,\S
\SSF00327,\S18_advanced_view,\Sadvanced_view,\I1,\Sproblem_id,\S問題ID,\Svarchar,\Syes,\Syes,\Syes,\S01_problem_archetypes.problem_id,\S,\SPA001,\S問題IDを表す列。,\S
\SSF00328,\S18_advanced_view,\Sadvanced_view,\I2,\Sproblem_name_ja,\S問題 名称 日本語,\Svarchar,\Sconditional,\Sno,\Sno,\S,\S,\S閉形式解候補,\S問題 名称 日本語を表す列。,\S
\SSF00329,\S18_advanced_view,\Sadvanced_view,\I3,\Smethod_id,\S手法ID,\Svarchar,\Syes,\Syes,\Syes,\S04_methods.method_id,\S,\SM_NEWTON,\S手法IDを表す列。,\S
\SSF00330,\S18_advanced_view,\Sadvanced_view,\I4,\Smethod_name_ja,\S手法 名称 日本語,\Svarchar,\Sconditional,\Sno,\Sno,\S,\S,\SNewton法,\S手法 名称 日本語を表す列。,\S
\SSF00331,\S18_advanced_view,\Sadvanced_view,\I5,\Smethod_family_id,\S手法family ID,\Svarchar,\Sconditional,\Sno,\Sno,\S,\S,\SMF_SMOOTH_LOCAL,\S手法family IDを表す列。,\S
\SSF00332,\S18_advanced_view,\Sadvanced_view,\I6,\Sfit_level,\S適合水準,\Svarchar,\Sconditional,\Sno,\Sno,\S,\Sfit_level,\Sconditional,\SControlled practical suitability; not a single numerical score.,\S
\SSF00333,\S18_advanced_view,\Sadvanced_view,\I7,\Sbeginner_priority,\S初心者優先度,\Svarchar,\Sconditional,\Sno,\Sno,\S,\Sbeginner_priority,\Sexpert_guidance_recommended,\SControlled first/second/expert/avoid priority.,\S
\SSF00334,\S18_advanced_view,\Sadvanced_view,\I8,\Svariable_type,\S変数 種別,\Svarchar,\Sconditional,\Sno,\Sno,\S,\S,\Scontinuous,\S変数 種別を表す列。,\S
\SSF00335,\S18_advanced_view,\Sadvanced_view,\I9,\Sobjective_structure,\S目的構造,\Svarchar,\Sconditional,\Sno,\Sno,\S,\S,\Sgeneral_nonlinear,\S目的構造を表す列。,\S
\SSF00336,\S18_advanced_view,\Sadvanced_view,\I10,\Sconstraint_structure,\S制約構造,\Svarchar,\Sconditional,\Sno,\Sno,\S,\S,\Sunconstrained,\S制約構造を表す列。,\S
\SSF00337,\S18_advanced_view,\Sadvanced_view,\I11,\Sconvexity,\S凸性,\Svarchar,\Sconditional,\Sno,\Sno,\S,\S,\Sunknown,\S凸性を表す列。,\S
\SSF00338,\S18_advanced_view,\Sadvanced_view,\I12,\Ssmoothness,\S滑らかさ,\Svarchar,\Sconditional,\Sno,\Sno,\S,\S,\Ssmooth,\S滑らかさを表す列。,\S
\SSF00339,\S18_advanced_view,\Sadvanced_view,\I13,\Sderivative_access,\S微分情報,\Svarchar,\Sconditional,\Sno,\Sno,\S,\S,\Sanalytic_gradient,\S微分情報を表す列。,\S
\SSF00340,\S18_advanced_view,\Sadvanced_view,\I14,\Sdimension_context,\Sdimension context,\Svarchar,\Sconditional,\Sno,\Sno,\S,\S,\Svery_low,\Sdimension contextを表す列。,\S
\SSF00341,\S18_advanced_view,\Sadvanced_view,\I15,\Sevaluation_cost,\S評価 費用,\Svarchar,\Sconditional,\Sno,\Sno,\S,\S,\Scheap,\S評価 費用を表す列。,\S
\SSF00342,\S18_advanced_view,\Sadvanced_view,\I16,\Snoise,\Snoise,\Svarchar,\Sconditional,\Sno,\Sno,\S,\S,\Sdeterministic,\Snoiseを表す列。,\S
\SSF00343,\S18_advanced_view,\Sadvanced_view,\I17,\Ssolution_requirement,\S解・保証要求,\Svarchar,\Sconditional,\Sno,\Sno,\S,\S,\Sglobal_proof,\S解・保証要求を表す列。,\S
\SSF00344,\S18_advanced_view,\Sadvanced_view,\I18,\Srequired_conditions,\S必要条件,\Stext,\Sconditional,\Sno,\Sno,\S,\S,\S目的が局所的に十分滑らか。微分情報または信頼できる近似が利用可能。,\S必要条件を表す列。,\S
\SSF00345,\S18_advanced_view,\Sadvanced_view,\I19,\Sexclusion_conditions,\S除外条件,\Stext,\Sconditional,\Sno,\Sno,\S,\S,\S不連続;評価ノイズが勾配を支配;離散変数,\S除外条件を表す列。,\S
\SSF00346,\S18_advanced_view,\Sadvanced_view,\I20,\Sguarantee_notes,\S保証 注意,\Stext,\Sconditional,\Sno,\Sno,\S,\S,\S要求される大域証明/gapをこの手法単独では満たさない。候補解生成またはupper bound用途に限定。,\S保証 注意を表す列。,\S
\SSF00347,\S18_advanced_view,\Sadvanced_view,\I21,\Sbudget_notes,\S予算 注意,\Stext,\Sconditional,\Sno,\Sno,\S,\S,\S目的・制約・微分の各評価回数と総wall-clockを分けて記録。,\S予算 注意を表す列。,\S
\SSF00348,\S18_advanced_view,\Sadvanced_view,\I22,\Srepresentative_implementation_ids,\S代表実装ID一覧,\Sid_list_text,\Sno,\Sno,\Sno,\S,\S,\SI_OPTIMJL,\SConvenience list; canonical relation is 25_case_implementation_map.,\SUse canonical bridge table instead of parsing list text.
\SSF00349,\S18_advanced_view,\Sadvanced_view,\I23,\Sevidence_source_ids,\S根拠情報源ID,\Sid_list_text,\Sconditional,\Sno,\Sno,\S,\S,\SS055;S056;S002;S057,\SSources supporting this conditional fit relation.,\SUse canonical bridge table instead of parsing list text.
\SSF00350,\S18_advanced_view,\Sadvanced_view,\I24,\Sconfidence,\S確信度,\Svarchar,\Sconditional,\Sno,\Sno,\S,\Sconfidence,\Smedium,"\SConfidence in the recorded claim, not algorithm success probability.",\S
\SSF00351,\S18_advanced_view,\Sadvanced_view,\I25,\Slast_verified,\S最終確認日,\Sdate,\Sconditional,\Sno,\Sno,\S,\S,\S2026-07-13,\SDate on which time-sensitive facts or mappings were last checked.,\S
\SSF00352,\S19_backlog,\Sbacklog,\I1,\Sbacklog_id,\Sbacklog ID,\Svarchar,\Syes,\Syes,\Sno,\S,\S,\SB001,\Sbacklog IDを表す列。,\S
\SSF00353,\S19_backlog,\Sbacklog,\I2,\Sarea,\Sarea,\Svarchar,\Sconditional,\Sno,\Sno,\S,\S,\Ssoftware_metadata,\Sareaを表す列。,\S
\SSF00354,\S19_backlog,\Sbacklog,\I3,\Spriority,\S優先度,\Svarchar,\Sconditional,\Sno,\Sno,\S,\Spriority_level,\Scritical,\S優先度を表す列。,\S
\SSF00355,\S19_backlog,\Sbacklog,\I4,\Sissue,\S課題,\Svarchar,\Sconditional,\Sno,\Sno,\S,\S,\SNOMAD・Manopt等のexact license fileを一次資料で再確認,\S課題を表す列。,\S
\SSF00356,\S19_backlog,\Sbacklog,\I5,\Sproposed_action,\S提案 action,\Stext,\Sconditional,\Sno,\Sno,\S,\S,\Sofficial repository license fileをversion pinして記録,\S提案 actionを表す列。,\S
\SSF00357,\S19_backlog,\Sbacklog,\I6,\Sacceptance_criteria,\S受入 基準,\Stext,\Sconditional,\Sno,\Sno,\S,\S,\Slicense fieldにSPDX idとcommit/dateが入る,\S受入 基準を表す列。,\S
\SSF00358,\S19_backlog,\Sbacklog,\I7,\Sdependencies,\S依存,\Svarchar,\Sno,\Sno,\Sno,\S,\S,\S,\S依存を表す列。,\S
\SSF00359,\S19_backlog,\Sbacklog,\I8,\Sstatus,\S状態,\Svarchar,\Sconditional,\Sno,\Sno,\S,\Sbacklog_status,\Sopen,\S状態を表す列。,\S
\SSF00360,\S19_backlog,\Sbacklog,\I9,\Starget_version,\S対象 version,\Svarchar,\Sconditional,\Sno,\Sno,\S,\S,\S0.2+,\S対象 versionを表す列。,\S
\SSF00361,\S19_backlog,\Sbacklog,\I10,\Sowner,\S担当,\Svarchar,\Sconditional,\Sno,\Sno,\S,\S,\Sunassigned,\S担当を表す列。,\S
\SSF00362,\S19_backlog,\Sbacklog,\I11,\Ssource_ids,\S根拠情報源ID,\Sid_list_text,\Sno,\Sno,\Sno,\S,\S,\S,\SSupporting sources; canonical row-level provenance is in 27_evidence_links.,\SUse canonical bridge table instead of parsing list text.
\SSF00363,\S19_backlog,\Sbacklog,\I12,\Snotes,\S注意事項,\Stext,\Sno,\Sno,\Sno,\S,\S,\S,\S注意事項を表す列。,\S
\SSF00364,\S19_backlog,\Sbacklog,\I13,\Screated_date,\S作成 日付,\Sdate,\Sconditional,\Sno,\Sno,\S,\S,\S2026-07-13,\S作成 日付を表す列。,\S
\SSF00365,\S20_controlled_vocab,\Scontrolled_vocab,\I1,\Svocab_name,\Svocab 名称,\Svarchar,\Syes,\Syes,\Sno,\S,\S,\Struth_status,\Svocab 名称を表す列。,\S
\SSF00366,\S20_controlled_vocab,\Scontrolled_vocab,\I2,\Svalue_code,\S値 code,\Svarchar,\Syes,\Syes,\Sno,\S,\S,\Syes,\S値 codeを表す列。,\S
\SSF00367,\S20_controlled_vocab,\Scontrolled_vocab,\I3,\Slabel_ja,\Slabel 日本語,\Svarchar,\Sconditional,\Sno,\Sno,\S,\S,\Sはい,\Slabel 日本語を表す列。,\S
\SSF00368,\S20_controlled_vocab,\Scontrolled_vocab,\I4,\Sdefinition,\S定義,\Stext,\Sconditional,\Sno,\Sno,\S,\S,\S確認済みの肯定,\S定義を表す列。,\S
\SSF00369,\S20_controlled_vocab,\Scontrolled_vocab,\I5,\Ssort_order,\Ssort order,\Sinteger,\Sconditional,\Sno,\Sno,\S,\S,\S1,\Ssort orderを表す列。,\S
\SSF00370,\S20_controlled_vocab,\Scontrolled_vocab,\I6,\Sdeprecated,\Sdeprecated,\Svarchar,\Sconditional,\Sno,\Sno,\S,\S,\Sno,\Sdeprecatedを表す列。,\S
\SSF00371,\S20_controlled_vocab,\Scontrolled_vocab,\I7,\Snotes,\S注意事項,\Stext,\Sno,\Sno,\Sno,\S,\S,\S,\S注意事項を表す列。,\S
\SSF00372,\S21_alternative_checks,\Salternative_solution_checks,\I1,\Salternative_id,\S代替解法ID,\Svarchar,\Syes,\Syes,\Sno,\S,\S,\SALT_CLOSED_FORM,\S代替解法IDを表す列。,\S
